"WELL_PERMIT_NUM","PERIOD_ID","REPORTING_PERIOD","PRODUCTION_INDICATOR","WASTE_INDICATOR","WELL_STATUS","FARM_NAME_WELL_NUM","SPUD_DATE","GAS_QUANTITY","GAS_PRODUCTION_DAYS","CONDENSATE_QUANTITY","CONDENSATE_PRODUCTION_DAYS","OIL_QUANTITY","OIL_PRODUCTION_DAYS","AVERAGED","GROUP_NO","OPERATOR","OGO_NUM","WELL_COUNTY","WELL_MUNICIPALITY","WELL_LATITUDE","WELL_LONGITUDE","UNCONVENTIONAL","WELL_CONFIGURATION","WELL_TYPE","PRODUCTION_PERIOD_START_DATE","PRODUCTION_PERIOD_END_DATE","NON_PRODUCTION_COMMENTS","ADDITIONAL_COMMENTS","RECORD_SOURCE","SUBMISSION_FINAL_DATE","REPORT_GENERATED_DATE"
"051-24443","20OCTP","Oct 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","HAMBORSKY UNIT 13H","6/14/2011",15428,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","BULLSKIN",40.072781,-79.577325,"Yes","Horizontal Well","GAS","10/01/2020","10/31/2020","","","OGRE","12/02/2020","3/01/2023"
"051-24443","20SEPP","Sep 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","HAMBORSKY UNIT 13H","6/14/2011",17069,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","BULLSKIN",40.072781,-79.577325,"Yes","Horizontal Well","GAS","9/01/2020","9/30/2020","","","OGRE","11/08/2020","3/01/2023"
"051-24406","20APRP","Apr 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","KURUTZ UNIT 10H","2/14/2011",5291,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","DUNBAR",39.967339,-79.679131,"Yes","Horizontal Well","GAS","4/01/2020","4/30/2020","","","OGRE","05/27/2020","3/01/2023"
"051-24406","20AUGP","Aug 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","KURUTZ UNIT 10H","2/14/2011",14530,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","DUNBAR",39.967339,-79.679131,"Yes","Horizontal Well","GAS","8/01/2020","8/31/2020","","","OGRE","09/28/2020","3/01/2023"
"051-24406","20DECP","Dec 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","KURUTZ UNIT 10H","2/14/2011",9846,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","DUNBAR",39.967339,-79.679131,"Yes","Horizontal Well","GAS","12/01/2020","12/31/2020","","","OGRE","01/27/2021","3/01/2023"
"051-24406","20FEBP","Feb 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","KURUTZ UNIT 10H","2/14/2011",5676,29,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","DUNBAR",39.967339,-79.679131,"Yes","Horizontal Well","GAS","2/01/2020","2/29/2020","","","OGRE","03/31/2020","3/01/2023"
"051-24406","20JANP","Jan 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","KURUTZ UNIT 10H","2/14/2011",10376,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","DUNBAR",39.967339,-79.679131,"Yes","Horizontal Well","GAS","1/01/2020","1/31/2020","","","OGRE","03/02/2020","3/01/2023"
"051-24406","20JULP","Jul 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","KURUTZ UNIT 10H","2/14/2011",13576,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","DUNBAR",39.967339,-79.679131,"Yes","Horizontal Well","GAS","7/01/2020","7/31/2020","","","OGRE","08/31/2020","3/01/2023"
"051-24406","20JUNP","Jun 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","KURUTZ UNIT 10H","2/14/2011",11886,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","DUNBAR",39.967339,-79.679131,"Yes","Horizontal Well","GAS","6/01/2020","6/30/2020","","","OGRE","08/04/2020","3/01/2023"
"051-24406","20MARP","Mar 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","KURUTZ UNIT 10H","2/14/2011",5197,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","DUNBAR",39.967339,-79.679131,"Yes","Horizontal Well","GAS","3/01/2020","3/31/2020","","","OGRE","04/29/2020","3/01/2023"
"051-24406","20MAYP","May 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","KURUTZ UNIT 10H","2/14/2011",4558,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","DUNBAR",39.967339,-79.679131,"Yes","Horizontal Well","GAS","5/01/2020","5/31/2020","","","OGRE","06/30/2020","3/01/2023"
"051-24406","20NOVP","Nov 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","KURUTZ UNIT 10H","2/14/2011",12345,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","DUNBAR",39.967339,-79.679131,"Yes","Horizontal Well","GAS","11/01/2020","11/30/2020","","","OGRE","12/17/2020","3/01/2023"
"051-24406","20OCTP","Oct 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","KURUTZ UNIT 10H","2/14/2011",10829,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","DUNBAR",39.967339,-79.679131,"Yes","Horizontal Well","GAS","10/01/2020","10/31/2020","","","OGRE","12/02/2020","3/01/2023"
"051-24406","20SEPP","Sep 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","KURUTZ UNIT 10H","2/14/2011",13496,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","DUNBAR",39.967339,-79.679131,"Yes","Horizontal Well","GAS","9/01/2020","9/30/2020","","","OGRE","11/08/2020","3/01/2023"
"051-24407","20APRP","Apr 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","KURUTZ UNIT 11H","2/15/2011",4559,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","DUNBAR",39.967378,-79.679111,"Yes","Horizontal Well","GAS","4/01/2020","4/30/2020","","","OGRE","05/27/2020","3/01/2023"
"051-24407","20AUGP","Aug 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","KURUTZ UNIT 11H","2/15/2011",6084,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","DUNBAR",39.967378,-79.679111,"Yes","Horizontal Well","GAS","8/01/2020","8/31/2020","","","OGRE","09/28/2020","3/01/2023"
"051-24407","20DECP","Dec 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","KURUTZ UNIT 11H","2/15/2011",12046,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","DUNBAR",39.967378,-79.679111,"Yes","Horizontal Well","GAS","12/01/2020","12/31/2020","","","OGRE","01/27/2021","3/01/2023"
"051-24407","20FEBP","Feb 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","KURUTZ UNIT 11H","2/15/2011",3814,29,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","DUNBAR",39.967378,-79.679111,"Yes","Horizontal Well","GAS","2/01/2020","2/29/2020","","","OGRE","03/31/2020","3/01/2023"
"051-24407","20JANP","Jan 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","KURUTZ UNIT 11H","2/15/2011",3547,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","DUNBAR",39.967378,-79.679111,"Yes","Horizontal Well","GAS","1/01/2020","1/31/2020","","","OGRE","03/02/2020","3/01/2023"
"051-24407","20JULP","Jul 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","KURUTZ UNIT 11H","2/15/2011",5906,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","DUNBAR",39.967378,-79.679111,"Yes","Horizontal Well","GAS","7/01/2020","7/31/2020","","","OGRE","08/31/2020","3/01/2023"
"051-24407","20JUNP","Jun 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","KURUTZ UNIT 11H","2/15/2011",5896,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","DUNBAR",39.967378,-79.679111,"Yes","Horizontal Well","GAS","6/01/2020","6/30/2020","","","OGRE","08/04/2020","3/01/2023"
"051-24407","20MARP","Mar 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","KURUTZ UNIT 11H","2/15/2011",4171,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","DUNBAR",39.967378,-79.679111,"Yes","Horizontal Well","GAS","3/01/2020","3/31/2020","","","OGRE","04/29/2020","3/01/2023"
"051-24407","20MAYP","May 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","KURUTZ UNIT 11H","2/15/2011",3341,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","DUNBAR",39.967378,-79.679111,"Yes","Horizontal Well","GAS","5/01/2020","5/31/2020","","","OGRE","06/30/2020","3/01/2023"
"051-24407","20NOVP","Nov 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","KURUTZ UNIT 11H","2/15/2011",4523,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","DUNBAR",39.967378,-79.679111,"Yes","Horizontal Well","GAS","11/01/2020","11/30/2020","","","OGRE","12/17/2020","3/01/2023"
"051-24407","20OCTP","Oct 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","KURUTZ UNIT 11H","2/15/2011",5198,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","DUNBAR",39.967378,-79.679111,"Yes","Horizontal Well","GAS","10/01/2020","10/31/2020","","","OGRE","12/02/2020","3/01/2023"
"051-24407","20SEPP","Sep 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","KURUTZ UNIT 11H","2/15/2011",5099,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","DUNBAR",39.967378,-79.679111,"Yes","Horizontal Well","GAS","9/01/2020","9/30/2020","","","OGRE","11/08/2020","3/01/2023"
"051-24408","20APRP","Apr 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","KURUTZ UNIT 12H","2/16/2011",1226,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","DUNBAR",39.967414,-79.679089,"Yes","Horizontal Well","GAS","4/01/2020","4/30/2020","","","OGRE","05/27/2020","3/01/2023"
"051-24408","20AUGP","Aug 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","KURUTZ UNIT 12H","2/16/2011",11095,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","DUNBAR",39.967414,-79.679089,"Yes","Horizontal Well","GAS","8/01/2020","8/31/2020","","","OGRE","09/28/2020","3/01/2023"
"051-24408","20DECP","Dec 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","KURUTZ UNIT 12H","2/16/2011",4245,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","DUNBAR",39.967414,-79.679089,"Yes","Horizontal Well","GAS","12/01/2020","12/31/2020","","","OGRE","01/27/2021","3/01/2023"
"051-24408","20FEBP","Feb 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","KURUTZ UNIT 12H","2/16/2011",7557,29,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","DUNBAR",39.967414,-79.679089,"Yes","Horizontal Well","GAS","2/01/2020","2/29/2020","","","OGRE","03/31/2020","3/01/2023"
"051-24408","20JANP","Jan 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","KURUTZ UNIT 12H","2/16/2011",8411,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","DUNBAR",39.967414,-79.679089,"Yes","Horizontal Well","GAS","1/01/2020","1/31/2020","","","OGRE","03/02/2020","3/01/2023"
"051-24408","20JULP","Jul 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","KURUTZ UNIT 12H","2/16/2011",6576,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","DUNBAR",39.967414,-79.679089,"Yes","Horizontal Well","GAS","7/01/2020","7/31/2020","","","OGRE","08/31/2020","3/01/2023"
"051-24408","20JUNP","Jun 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","KURUTZ UNIT 12H","2/16/2011",8548,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","DUNBAR",39.967414,-79.679089,"Yes","Horizontal Well","GAS","6/01/2020","6/30/2020","","","OGRE","08/04/2020","3/01/2023"
"051-24408","20MARP","Mar 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","KURUTZ UNIT 12H","2/16/2011",6854,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","DUNBAR",39.967414,-79.679089,"Yes","Horizontal Well","GAS","3/01/2020","3/31/2020","","","OGRE","04/29/2020","3/01/2023"
"051-24408","20MAYP","May 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","KURUTZ UNIT 12H","2/16/2011",2,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","DUNBAR",39.967414,-79.679089,"Yes","Horizontal Well","GAS","5/01/2020","5/31/2020","","","OGRE","06/30/2020","3/01/2023"
"051-24408","20NOVP","Nov 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","KURUTZ UNIT 12H","2/16/2011",8293,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","DUNBAR",39.967414,-79.679089,"Yes","Horizontal Well","GAS","11/01/2020","11/30/2020","","","OGRE","12/17/2020","3/01/2023"
"051-24408","20OCTP","Oct 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","KURUTZ UNIT 12H","2/16/2011",6573,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","DUNBAR",39.967414,-79.679089,"Yes","Horizontal Well","GAS","10/01/2020","10/31/2020","","","OGRE","12/02/2020","3/01/2023"
"051-24408","20SEPP","Sep 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","KURUTZ UNIT 12H","2/16/2011",2436,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","DUNBAR",39.967414,-79.679089,"Yes","Horizontal Well","GAS","9/01/2020","9/30/2020","","","OGRE","11/08/2020","3/01/2023"
"051-24519","20APRP","Apr 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROSA UNIT 6H","10/25/2012",10941,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","FRANKLIN",40.035497,-79.773464,"Yes","Horizontal Well","GAS","4/01/2020","4/30/2020","","","OGRE","05/27/2020","3/01/2023"
"051-24519","20AUGP","Aug 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROSA UNIT 6H","10/25/2012",8441,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","FRANKLIN",40.035497,-79.773464,"Yes","Horizontal Well","GAS","8/01/2020","8/31/2020","","","OGRE","09/28/2020","3/01/2023"
"051-24519","20DECP","Dec 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROSA UNIT 6H","10/25/2012",8495,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","FRANKLIN",40.035497,-79.773464,"Yes","Horizontal Well","GAS","12/01/2020","12/31/2020","","","OGRE","01/27/2021","3/01/2023"
"051-24519","20FEBP","Feb 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROSA UNIT 6H","10/25/2012",11871,29,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","FRANKLIN",40.035497,-79.773464,"Yes","Horizontal Well","GAS","2/01/2020","2/29/2020","","","OGRE","03/31/2020","3/01/2023"
"051-24519","20JANP","Jan 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROSA UNIT 6H","10/25/2012",11990,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","FRANKLIN",40.035497,-79.773464,"Yes","Horizontal Well","GAS","1/01/2020","1/31/2020","","","OGRE","03/02/2020","3/01/2023"
"051-24519","20JULP","Jul 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROSA UNIT 6H","10/25/2012",10040,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","FRANKLIN",40.035497,-79.773464,"Yes","Horizontal Well","GAS","7/01/2020","7/31/2020","","","OGRE","08/31/2020","3/01/2023"
"051-24519","20JUNP","Jun 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROSA UNIT 6H","10/25/2012",11882,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","FRANKLIN",40.035497,-79.773464,"Yes","Horizontal Well","GAS","6/01/2020","6/30/2020","","","OGRE","08/04/2020","3/01/2023"
"051-24519","20MARP","Mar 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROSA UNIT 6H","10/25/2012",12214,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","FRANKLIN",40.035497,-79.773464,"Yes","Horizontal Well","GAS","3/01/2020","3/31/2020","","","OGRE","04/29/2020","3/01/2023"
"051-24519","20MAYP","May 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROSA UNIT 6H","10/25/2012",8834,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","FRANKLIN",40.035497,-79.773464,"Yes","Horizontal Well","GAS","5/01/2020","5/31/2020","","","OGRE","06/30/2020","3/01/2023"
"051-24519","20NOVP","Nov 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROSA UNIT 6H","10/25/2012",9490,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","FRANKLIN",40.035497,-79.773464,"Yes","Horizontal Well","GAS","11/01/2020","11/30/2020","","","OGRE","12/17/2020","3/01/2023"
"051-24519","20OCTP","Oct 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROSA UNIT 6H","10/25/2012",10455,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","FRANKLIN",40.035497,-79.773464,"Yes","Horizontal Well","GAS","10/01/2020","10/31/2020","","","OGRE","12/02/2020","3/01/2023"
"051-24519","20SEPP","Sep 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROSA UNIT 6H","10/25/2012",9739,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","FRANKLIN",40.035497,-79.773464,"Yes","Horizontal Well","GAS","9/01/2020","9/30/2020","","","OGRE","11/08/2020","3/01/2023"
"051-24520","20APRP","Apr 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROSA UNIT 7H","10/25/2012",10888,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","FRANKLIN",40.035461,-79.773442,"Yes","Horizontal Well","GAS","4/01/2020","4/30/2020","","","OGRE","05/27/2020","3/01/2023"
"051-24520","20AUGP","Aug 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROSA UNIT 7H","10/25/2012",10795,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","FRANKLIN",40.035461,-79.773442,"Yes","Horizontal Well","GAS","8/01/2020","8/31/2020","","","OGRE","09/28/2020","3/01/2023"
"051-24520","20DECP","Dec 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROSA UNIT 7H","10/25/2012",6291,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","FRANKLIN",40.035461,-79.773442,"Yes","Horizontal Well","GAS","12/01/2020","12/31/2020","","","OGRE","01/27/2021","3/01/2023"
"051-24520","20FEBP","Feb 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROSA UNIT 7H","10/25/2012",11813,29,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","FRANKLIN",40.035461,-79.773442,"Yes","Horizontal Well","GAS","2/01/2020","2/29/2020","","","OGRE","03/31/2020","3/01/2023"
"051-24520","20JANP","Jan 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROSA UNIT 7H","10/25/2012",11159,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","FRANKLIN",40.035461,-79.773442,"Yes","Horizontal Well","GAS","1/01/2020","1/31/2020","","","OGRE","03/02/2020","3/01/2023"
"051-24520","20JULP","Jul 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROSA UNIT 7H","10/25/2012",9420,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","FRANKLIN",40.035461,-79.773442,"Yes","Horizontal Well","GAS","7/01/2020","7/31/2020","","","OGRE","08/31/2020","3/01/2023"
"051-24520","20JUNP","Jun 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROSA UNIT 7H","10/25/2012",10787,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","FRANKLIN",40.035461,-79.773442,"Yes","Horizontal Well","GAS","6/01/2020","6/30/2020","","","OGRE","08/04/2020","3/01/2023"
"051-24520","20MARP","Mar 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROSA UNIT 7H","10/25/2012",10232,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","FRANKLIN",40.035461,-79.773442,"Yes","Horizontal Well","GAS","3/01/2020","3/31/2020","","","OGRE","04/29/2020","3/01/2023"
"051-24520","20MAYP","May 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROSA UNIT 7H","10/25/2012",10196,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","FRANKLIN",40.035461,-79.773442,"Yes","Horizontal Well","GAS","5/01/2020","5/31/2020","","","OGRE","06/30/2020","3/01/2023"
"051-24520","20NOVP","Nov 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROSA UNIT 7H","10/25/2012",6894,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","FRANKLIN",40.035461,-79.773442,"Yes","Horizontal Well","GAS","11/01/2020","11/30/2020","","","OGRE","12/17/2020","3/01/2023"
"051-24520","20OCTP","Oct 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROSA UNIT 7H","10/25/2012",7000,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","FRANKLIN",40.035461,-79.773442,"Yes","Horizontal Well","GAS","10/01/2020","10/31/2020","","","OGRE","12/02/2020","3/01/2023"
"051-24520","20SEPP","Sep 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROSA UNIT 7H","10/25/2012",8087,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","FRANKLIN",40.035461,-79.773442,"Yes","Horizontal Well","GAS","9/01/2020","9/30/2020","","","OGRE","11/08/2020","3/01/2023"
"051-24521","20APRP","Apr 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROSA UNIT 8H","10/26/2012",14906,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","FRANKLIN",40.035422,-79.773419,"Yes","Horizontal Well","GAS","4/01/2020","4/30/2020","","","OGRE","05/27/2020","3/01/2023"
"051-24521","20AUGP","Aug 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROSA UNIT 8H","10/26/2012",13783,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","FRANKLIN",40.035422,-79.773419,"Yes","Horizontal Well","GAS","8/01/2020","8/31/2020","","","OGRE","09/28/2020","3/01/2023"
"051-24521","20DECP","Dec 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROSA UNIT 8H","10/26/2012",12947,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","FRANKLIN",40.035422,-79.773419,"Yes","Horizontal Well","GAS","12/01/2020","12/31/2020","","","OGRE","01/27/2021","3/01/2023"
"051-24521","20FEBP","Feb 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROSA UNIT 8H","10/26/2012",14697,29,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","FRANKLIN",40.035422,-79.773419,"Yes","Horizontal Well","GAS","2/01/2020","2/29/2020","","","OGRE","03/31/2020","3/01/2023"
"051-24521","20JANP","Jan 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROSA UNIT 8H","10/26/2012",15562,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","FRANKLIN",40.035422,-79.773419,"Yes","Horizontal Well","GAS","1/01/2020","1/31/2020","","","OGRE","03/02/2020","3/01/2023"
"051-24521","20JULP","Jul 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROSA UNIT 8H","10/26/2012",14224,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","FRANKLIN",40.035422,-79.773419,"Yes","Horizontal Well","GAS","7/01/2020","7/31/2020","","","OGRE","08/31/2020","3/01/2023"
"051-24521","20JUNP","Jun 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROSA UNIT 8H","10/26/2012",14726,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","FRANKLIN",40.035422,-79.773419,"Yes","Horizontal Well","GAS","6/01/2020","6/30/2020","","","OGRE","08/04/2020","3/01/2023"
"051-24521","20MARP","Mar 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROSA UNIT 8H","10/26/2012",15626,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","FRANKLIN",40.035422,-79.773419,"Yes","Horizontal Well","GAS","3/01/2020","3/31/2020","","","OGRE","04/29/2020","3/01/2023"
"051-24521","20MAYP","May 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROSA UNIT 8H","10/26/2012",15022,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","FRANKLIN",40.035422,-79.773419,"Yes","Horizontal Well","GAS","5/01/2020","5/31/2020","","","OGRE","06/30/2020","3/01/2023"
"051-24521","20NOVP","Nov 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROSA UNIT 8H","10/26/2012",14405,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","FRANKLIN",40.035422,-79.773419,"Yes","Horizontal Well","GAS","11/01/2020","11/30/2020","","","OGRE","12/17/2020","3/01/2023"
